IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.17,,,0.078,,0.29,0.17 [0.078 – 0.29],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.17,,,0.087,,0.27,0.17 [0.087 – 0.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.17,,,0.092,,0.27,0.17 [0.092 – 0.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.17,,,0.093,,0.27,0.17 [0.093 – 0.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.17,,,0.097,,0.24,0.17 [0.097 – 0.24],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.17,,,0.1,,0.24,0.17 [0.1 – 0.24],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.079,,0.31,0.18 [0.079 – 0.31],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.096,,0.28,0.18 [0.096 – 0.28],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.1,,0.27,0.18 [0.1 – 0.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.1,,0.28,0.18 [0.1 – 0.28],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.11,,0.25,0.18 [0.11 – 0.25],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.11,,0.26,0.18 [0.11 – 0.26],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.11,,0.27,0.18 [0.11 – 0.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.18,,,0.12,,0.23,0.18 [0.12 – 0.23],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.19,,,0.12,,0.27,0.19 [0.12 – 0.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.19,,,0.12,,0.27,0.19 [0.12 – 0.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.2,,,0.074,,0.39,0.2 [0.074 – 0.39],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.2,,,0.12,,0.29,0.2 [0.12 – 0.29],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.2,,,0.12,,0.29,0.2 [0.12 – 0.29],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.2,,,0.12,,0.3,0.2 [0.12 – 0.3],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.21,,,0.094,,0.35,0.21 [0.094 – 0.35],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.21,,,0.13,,0.29,0.21 [0.13 – 0.29],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.21,,,0.13,,0.3,0.21 [0.13 – 0.3],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.22,,,0.016,,0.66,0.22 [0.016 – 0.66],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.22,,,0.016,,0.67,0.22 [0.016 – 0.67],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.22,,,0.016,,0.67,0.22 [0.016 – 0.67],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.22,,,0.13,,0.32,0.22 [0.13 – 0.32],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.22,,,0.14,,0.3,0.22 [0.14 – 0.3],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.22,,,0.14,,0.3,0.22 [0.14 – 0.3],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.22,,,0.14,,0.31,0.22 [0.14 – 0.31],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.22,,,0.15,,0.3,0.22 [0.15 – 0.3],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.23,,,0.12,,0.38,0.23 [0.12 – 0.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.24,,,0.11,,0.41,0.24 [0.11 – 0.41],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.24,,,0.15,,0.33,0.24 [0.15 – 0.33],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.25,,,0.13,,0.39,0.25 [0.13 – 0.39],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.25,,,0.14,,0.37,0.25 [0.14 – 0.37],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.25,,,0.14,,0.39,0.25 [0.14 – 0.39],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.25,,,0.14,,0.39,0.25 [0.14 – 0.39],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.26,,,0.12,,0.44,0.26 [0.12 – 0.44],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.26,,,0.15,,0.38,0.26 [0.15 – 0.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.26,,,0.16,,0.36,0.26 [0.16 – 0.36],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.26,,,0.16,,0.36,0.26 [0.16 – 0.36],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.26,,,0.17,,0.37,0.26 [0.17 – 0.37],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.27,,,0.14,,0.44,0.27 [0.14 – 0.44],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.27,,,0.16,,0.38,0.27 [0.16 – 0.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.27,,,0.16,,0.39,0.27 [0.16 – 0.39],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.27,,,0.17,,0.38,0.27 [0.17 – 0.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.27,,,0.17,,0.39,0.27 [0.17 – 0.39],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.27,,,0.18,,0.36,0.27 [0.18 – 0.36],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.28,,,0.16,,0.43,0.28 [0.16 – 0.43],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.28,,,0.17,,0.41,0.28 [0.17 – 0.41],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.28,,,0.18,,0.37,0.28 [0.18 – 0.37],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.29,,,0.11,,0.57,0.29 [0.11 – 0.57],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.29,,,0.16,,0.45,0.29 [0.16 – 0.45],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.29,,,0.17,,0.42,0.29 [0.17 – 0.42],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.29,,,0.18,,0.4,0.29 [0.18 – 0.4],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.29,,,0.19,,0.4,0.29 [0.19 – 0.4],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.3,,,0.14,,0.51,0.3 [0.14 – 0.51],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.3,,,0.14,,0.51,0.3 [0.14 – 0.51],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.3,,,0.18,,0.43,0.3 [0.18 – 0.43],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.32,,,0.052,,0.76,0.32 [0.052 – 0.76],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.32,,,0.15,,0.54,0.32 [0.15 – 0.54],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.32,,,0.17,,0.5,0.32 [0.17 – 0.5],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.32,,,0.19,,0.46,0.32 [0.19 – 0.46],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.32,,,0.19,,0.48,0.32 [0.19 – 0.48],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.33,,,0.18,,0.5,0.33 [0.18 – 0.5],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.33,,,0.18,,0.51,0.33 [0.18 – 0.51],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.34,,,0.21,,0.48,0.34 [0.21 – 0.48],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.34,,,0.21,,0.49,0.34 [0.21 – 0.49],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.35,,,0.058,,0.84,0.35 [0.058 – 0.84],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.35,,,0.16,,0.6,0.35 [0.16 – 0.6],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.35,,,0.22,,0.48,0.35 [0.22 – 0.48],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.36,,,0.19,,0.55,0.36 [0.19 – 0.55],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.36,,,0.19,,0.57,0.36 [0.19 – 0.57],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.37,,,0.062,,0.9,0.37 [0.062 – 0.9],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.37,,,0.21,,0.55,0.37 [0.21 – 0.55],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.37,,,0.23,,0.53,0.37 [0.23 – 0.53],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.38,,,0.063,,0.91,0.38 [0.063 – 0.91],,,EN,2018-07-05T16:00:00.000Z
